,account_id,alliance_id,timestamp,raw_message
127924,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:31:29.743000+00:00,And its him
15342,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:31:37.322000+00:00,He’s a lavaloon player
58168,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:31:42.073000+00:00,Oh nah
140373,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:31:50.789000+00:00,I’m boutta change then lmao
59064,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:31:51.121000+00:00,i have nerf me
142400,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:31:53.458000+00:00,He ain’t a pro playing lava loon 💀
128737,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:31:55.438000+00:00,You got top finishes
136154,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:31:56.205000+00:00,But he quit right?
72674,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:32:01.873000+00:00,Yh
25829,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:32:07.685000+00:00,Lavaaloon dead now
105457,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:32:14.926000+00:00,fr💀💀
77648,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:32:18.823000+00:00,I’m happy about that
1046,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:32:20.342000+00:00,like ur mo
133341,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:32:35.510000+00:00,Xbow is on top this meta
133306,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:32:46.964000+00:00,xbow fs
17084,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:33:05.313000+00:00,i want to change my deck
145639,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:33:07.615000+00:00,Yeah u washed fr
171080,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:33:07.857000+00:00,im bored
47092,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:33:11.196000+00:00,Sad rocket got nerfed
10358,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:33:15.309000+00:00,Play that
102755,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:33:17.535000+00:00,So fun
51891,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:33:30.317000+00:00,You’re fun
177902,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:33:30.654000+00:00,Rocket nerf ended me
46500,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:33:36.656000+00:00,I actually took a break
127652,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:33:40.774000+00:00,U were ended before the rocket nerf
104064,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:33:41.455000+00:00,aero want a kick
91439,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:33:56.171000+00:00,When I got back I bmed opponent as his tower was at 12
179747,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:34:09.740000+00:00,Yeah I lost💀💀💀💀
93496,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:34:11.608000+00:00,Rocket did 591 at max lvl
8461,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:34:20.757000+00:00,Which is insane
54045,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:34:46.908000+00:00,I’ve seen people use lightning in logbait
164010,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:35:21.969000+00:00,Lmao I’m I. Class
54265,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:35:22.752000+00:00,Best lightning bait player
181794,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:35:30.754000+00:00,U got school 💀
163621,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:35:34.975000+00:00,Go study💀
57485,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:35:37.123000+00:00,my boy aero is addict
88501,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:35:38.442000+00:00,Nah
1400,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:35:41.766000+00:00,It’s history
166447,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:35:46.292000+00:00,I don’t
136963,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:35:49.180000+00:00,Like it
85501,0aa9963a430bc0f942bf1d97083b534b66e74806ac3c038bf4017d784047e0b6,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:35:49.984000+00:00,bro worried about the wrong pass
114092,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:35:51.196000+00:00,Bro
35422,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:35:54.089000+00:00,Learn this history of how to get some women
55777,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:35:55.023000+00:00,History boring
148795,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:36:07.230000+00:00,or how to get good at cr
104444,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:36:23.826000+00:00,We’re learning about vote for womens
157007,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:36:25.216000+00:00,No shit
126477,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:36:30.278000+00:00,skip it rn
60213,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:36:39.734000+00:00,Just get up and walk out no balls
71888,0aa9963a430bc0f942bf1d97083b534b66e74806ac3c038bf4017d784047e0b6,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:36:39.783000+00:00,alt f4
164137,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:36:43.095000+00:00,I’m at the vac if the class at least
83333,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:36:43.245000+00:00,aero it’s a girl
87387,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:36:44.033000+00:00,we don’t need No votes
31949,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:36:47.564000+00:00,Bad
70486,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:36:49.960000+00:00,Back
49052,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:37:05.713000+00:00,No
170056,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:37:11.269000+00:00,I’m a boy
23357,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:37:11.922000+00:00,yh
75630,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:37:14.157000+00:00,Fr who asked tho?
52629,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:37:16.181000+00:00,Duh
150080,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:37:16.580000+00:00,NH he a dude
122544,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:37:26.421000+00:00,Lmao
44816,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:37:29.797000+00:00,Which girl is a UC💀
15233,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:37:35.267000+00:00,Did I talk like a girl
177245,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:37:39.764000+00:00,No
150771,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:37:40.131000+00:00,One with chubby fingers
35139,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:37:40.727000+00:00,yh
140599,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:37:41.425000+00:00,Yh
134147,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:37:48.062000+00:00,Like 💅💅💅💅
45076,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:37:51.503000+00:00,princess girl aspect
16524,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:37:56.848000+00:00,Meshes at like 100k subs
89905,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:38:02.583000+00:00,She
135116,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:38:08.311000+00:00,She got more chins than gold steps on pol
158831,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:38:13.130000+00:00,She runs logbait
165887,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:38:26.490000+00:00,Ima go in POL
108737,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:38:29.658000+00:00,Aspect take notes
90142,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:38:34.618000+00:00,Yeye fs
130347,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:38:43.201000+00:00,During class
165781,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:38:45.346000+00:00,Good luck trying
24027,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:38:47.333000+00:00,you cant
49547,0aa9963a430bc0f942bf1d97083b534b66e74806ac3c038bf4017d784047e0b6,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:38:50.072000+00:00,I remember my gf in highschool used to play this
161935,0aa9963a430bc0f942bf1d97083b534b66e74806ac3c038bf4017d784047e0b6,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:38:54.168000+00:00,she was ass
53472,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:38:58.430000+00:00,Arena 4 matchup💀
151002,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:39:03.566000+00:00,Never met a good female player
165796,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:39:19.460000+00:00,like I got this emote cuz of her
67977,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:39:44.864000+00:00,I got mine from b rad
9139,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:40:09.950000+00:00,Damn’
26633,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:40:30.600000+00:00,i dont like this kid
7162,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:40:32.848000+00:00,named
13320,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:40:35.500000+00:00,aspect
156112,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:40:40.767000+00:00,Oh nah
1351,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:40:42.010000+00:00,No one does
35839,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:40:44.461000+00:00,NAH
131353,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:41:29.246000+00:00,he has a free matchup
35230,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:43:11.706000+00:00,i don’t know who was more bad
69375,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:43:15.283000+00:00,Nearly threw
89549,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:43:19.119000+00:00,Phew that was close
25912,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:43:21.480000+00:00,Teacher
80551,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:43:30.550000+00:00,Excuses
34008,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:43:33.234000+00:00,Told my teacher I was looking at me pen
19374,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:43:48.715000+00:00,you mean your dil
150003,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:43:51.551000+00:00,Good thing my class isn’t full of snitches
64510,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:44:13.191000+00:00,My teacher plays with something else
126200,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:44:23.519000+00:00,U mad weird
90843,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:44:43.018000+00:00,Yup
24968,3d3693af2dbeb26114fec4ea3ece6385766ee9f308bdfaf96d7eb7f0bb81e12b,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:44:48.611000+00:00,still second
155929,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:44:50.002000+00:00,Your 60 year old history teacher cops a feel on u 😭
5039,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:45:07.112000+00:00,She’s 27
158845,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:45:09.755000+00:00,I think
55962,0aa9963a430bc0f942bf1d97083b534b66e74806ac3c038bf4017d784047e0b6,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:45:13.499000+00:00,slide me her #
112249,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:45:37.785000+00:00,Lmao
61087,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:45:43.023000+00:00,She’s blonde
86294,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:45:49.259000+00:00,Bruh ya’ll too funny
136254,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:45:55.273000+00:00,But she’s like 5 foot 6
17546,0aa9963a430bc0f942bf1d97083b534b66e74806ac3c038bf4017d784047e0b6,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:46:02.131000+00:00,my cs professor is so bad it's insane
9539,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:46:04.857000+00:00,That’s That’s Uh
114883,0aa9963a430bc0f942bf1d97083b534b66e74806ac3c038bf4017d784047e0b6,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:46:17.704000+00:00,she the definition of milf
6596,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:46:26.226000+00:00,I got period 6 today
113060,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:46:28.671000+00:00,Ya’ll
20485,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:46:42.051000+00:00,WHAT
99325,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:46:45.056000+00:00,WHAT
73258,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:46:52.591000+00:00,FUCK
162264,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:46:56.216000+00:00,BROS 14
48758,0aa9963a430bc0f942bf1d97083b534b66e74806ac3c038bf4017d784047e0b6,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:47:02.137000+00:00,oh nah that's crazy
105359,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:47:09.106000+00:00,YA’LL TALL BRO💀
39005,592bf970fe27466f1121cd80c93577afe67f6e4ac04aee4f13e18c4e0283053e,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 07:47:09.781000+00:00,5 foot 6 is average for 14
